chr	start	end
Chr12	23061181	23068433
Chr12	23071911	23077729
Chr12	23079981	23084575
Chr12	23091636	23094141
Chr12	23096994	23099367
Chr12	23100195	23101376
Chr12	23102020	23105182
Chr12	23106121	23111532
Chr12	23115425	23116552
Chr12	23118801	23122701
Chr12	23124253	23125634
Chr12	23130846	23131103
Chr12	23135056	23137352
Chr12	23148278	23157669
Chr12	23156684	23164663
Chr12	23164910	23165523
Chr12	23167074	23171951
Chr12	23173153	23175839
Chr12	23182563	23188516
Chr12	23190714	23195981
Chr12	23196484	23200800
Chr12	23205353	23205949
Chr12	23208947	23210382
Chr12	23248824	23253345
Chr12	23256397	23258478
Chr12	23266069	23272922
Chr12	23275095	23279146
Chr12	23279939	23282855
Chr12	23283905	23292729
Chr12	23293462	23294241
Chr12	23294841	23299184
Chr12	23302686	23306193
Chr12	23307884	23315488
Chr12	23318124	23323753
Chr12	23325526	23327055
Chr12	23337900	23344845
Chr12	23348723	23349502
Chr12	23349992	23351879
Chr12	23352191	23353189
Chr12	23376322	23379305
Chr12	23382984	23391427
Chr12	23393982	23395379
Chr12	23399038	23399863
Chr12	23402616	23408779
Chr12	23410052	23411142
Chr12	23418511	23418759
Chr12	23420042	23420870
Chr12	23427679	23428881
Chr12	23435458	23436594
Chr12	23442170	23447194
Chr12	23452210	23454112
Chr12	23458337	23460708
Chr12	23468190	23473382
Chr12	23483204	23483479
Chr12	23484808	23485684
Chr12	23491876	23492991
Chr12	23494447	23499242
Chr12	23501361	23502386
Chr12	23512497	23513477
Chr12	23515147	23515798
Chr12	23516652	23518497
Chr12	23519968	23521281
Chr12	23524205	23524879
Chr12	23526517	23527156
Chr12	23530356	23531013
Chr12	23532564	23533195
Chr12	23539196	23539936
Chr12	23545363	23554545
Chr12	23554928	23560551
Chr12	23576141	23579896
Chr12	23589982	23590587
Chr12	23589630	23593485
Chr12	23596109	23600231
Chr12	23602840	23604420
Chr12	23606453	23611394
Chr12	23615203	23615658
Chr12	23617086	23624084
Chr12	23634672	23637678
Chr12	23650623	23651467
Chr12	23656377	23656907
Chr12	23664188	23666614
Chr12	23670116	23673048
Chr12	23674529	23677395
Chr12	23687585	23691107
Chr12	23702428	23702876
Chr12	23703442	23712907
Chr12	23717036	23719631
Chr12	23725967	23729784
Chr12	23729900	23734896
Chr12	23735746	23736790
Chr12	23737322	23739415
Chr12	23750274	23750582
Chr12	23744664	23750582
Chr12	23744664	23760159
Chr12	23782739	23783531
Chr12	23794337	23797981
Chr12	23805152	23808859
Chr12	23810525	23814363
Chr12	23819144	23822341
Chr12	23823838	23829525
Chr12	23831647	23834229
Chr12	23835213	23839589
Chr12	23841308	23845221
Chr12	23850905	23852394
Chr12	23858566	23859484
Chr12	23860649	23860999
Chr12	23879858	23884982
Chr12	23885347	23888965
Chr12	23892668	23898304
Chr12	23912105	23914774
Chr12	23918907	23923368
Chr12	23925696	23928867
Chr12	23931315	23935728
Chr12	23935881	23941423
Chr12	23944117	23946753
Chr12	23948201	23951881
Chr12	23952249	23956079
Chr12	23960520	23968066
Chr12	23970713	23971652
Chr12	23985221	23985655
Chr12	23993732	23998671
Chr12	24000279	24001334
Chr12	24007355	24010009
Chr12	24029161	24029517
Chr12	24031375	24035275
Chr12	24037791	24039281
Chr12	24045194	24047118
Chr12	24052668	24054781
Chr12	24060616	24064648
Chr12	24066293	24069860
Chr12	24071871	24072482
Chr12	24087186	24089974
Chr12	24108583	24114702
Chr12	24119861	24123724
Chr12	24137775	24141860
Chr12	24142613	24144866
Chr12	24145521	24146763
Chr12	24148139	24150513
Chr12	24154936	24156950
Chr12	24160481	24161357
Chr12	24168946	24171504
Chr12	24175492	24175866
Chr12	24177262	24178595
Chr12	24154798	24157079
Chr12	24184198	24186545
Chr12	24191441	24197634
Chr12	24202748	24204188
Chr12	24204768	24208276
Chr12	24208658	24209269
Chr12	24212538	24215241
Chr12	24215420	24217876
Chr12	24218359	24224963
Chr12	24237164	24238781
Chr12	24242668	24244881
Chr12	24246024	24252367
Chr12	24265994	24272842
Chr12	24273868	24275502
Chr12	24315168	24316705
Chr12	24320632	24321249
Chr12	24322659	24324608
Chr12	24333124	24333393
Chr12	24353519	24355281
Chr12	24359079	24360593
Chr12	24362239	24363774
Chr12	24390316	24391419
Chr12	24396942	24400638
Chr12	24440008	24442915
Chr12	24454957	24459824
Chr12	24458153	24462001
Chr12	24475096	24477843
Chr12	24478660	24482780
Chr12	24485277	24490995
Chr12	24492529	24500828
Chr12	24506290	24506718
Chr12	24526664	24529972
Chr12	24542102	24545586
Chr12	24547729	24548001
Chr12	24558335	24559045
Chr12	24569213	24573439
Chr12	24605305	24606175
Chr12	24619517	24622059
Chr12	24627827	24630949
Chr12	24632487	24633776
Chr12	24636908	24639850
Chr12	24641707	24644944
Chr12	24646431	24649270
Chr12	24649856	24652593
Chr12	24657475	24658250
Chr12	24669780	24671616
Chr12	24681650	24682176
Chr12	24688222	24692600
Chr12	24697716	24700806
Chr12	24703185	24719302
Chr12	24723790	24724587
Chr12	24727746	24730144
Chr12	24742000	24746544
Chr12	24773634	24778752
Chr12	24780961	24783268
Chr12	24784682	24786310
Chr12	24793134	24798337
Chr12	24815283	24817377
Chr12	24818051	24820047
Chr12	24821104	24822507
Chr12	24823270	24824513
Chr12	24826746	24828462
Chr12	24857364	24860799
Chr12	24862796	24863050
Chr12	24871709	24872333
Chr12	24872483	24877350
Chr12	24882725	24885580
Chr12	24892040	24892476
Chr12	24898881	24899234
Chr12	24902772	24905263
Chr12	24905718	24907427
Chr12	24915510	24917030
Chr12	24923347	24923820
Chr12	24925191	24950240
Chr12	24954520	24955626
Chr12	24957948	24961239
Chr12	24961949	24964154
Chr12	24965495	24967719
Chr12	24974393	24975145
Chr12	24975798	24981083
Chr12	24984480	24986483
Chr12	24994124	24996461
Chr12	24998151	25000844
Chr12	25001966	25003359
Chr12	25004455	25007073
Chr12	25007716	25008292
Chr12	25015035	25026462
Chr12	25027023	25029724
Chr12	25029774	25032330
Chr12	25035053	25036501
Chr12	25040278	25041103
Chr12	25045199	25048597
Chr12	25051054	25056707
Chr12	25057086	25061279
Chr12	25063167	25068213
Chr12	25069598	25077639
Chr12	25082544	25086019
Chr12	25086913	25091564
Chr12	25091762	25098839
Chr12	25100479	25104175
Chr12	25116029	25119760
Chr12	25129104	25131858
Chr12	25139402	25139644
Chr12	25142777	25148196
Chr12	25174195	25177122
Chr12	25202156	25204363
Chr12	25207558	25210823
Chr12	25214547	25225410
Chr12	25233485	25234048
Chr12	25234869	25235831
Chr12	25236011	25240748
Chr12	25241190	25242261
Chr12	25242398	25246789
Chr12	25247706	25253948
Chr12	25257170	25258229
Chr12	25271530	25277039
Chr12	25282275	25284351
Chr12	25294725	25296309
Chr12	25298066	25302654
Chr12	25305806	25309780
Chr12	25310812	25316229
Chr12	25325549	25327567
Chr12	25328178	25328713
Chr12	25330650	25336551
Chr12	25337690	25340445
Chr12	25345377	25346850
Chr12	25358489	25359008
Chr12	25359954	25360370
Chr12	25360671	25362527
Chr12	25364315	25365134
Chr12	25385164	25385586
Chr12	25407820	25409785
Chr12	25414541	25418738
Chr12	25420854	25421225
Chr12	25444742	25446274
Chr12	25462589	25463518
Chr12	25465753	25466208
Chr12	25480507	25483216
Chr12	25483372	25484413
Chr12	25487498	25493744
Chr12	25503894	25506810
Chr12	25508617	25516954
Chr12	25518232	25522441
Chr12	25528303	25532732
Chr12	25536085	25544911
Chr12	25553542	25557389
Chr12	25558815	25561100
Chr12	25561750	25569052
Chr12	25576455	25582064
Chr12	25583204	25586395
Chr12	25592609	25597948
Chr12	25604984	25611580
Chr12	25612474	25614313
Chr12	25614595	25615119
Chr12	25615695	25616129
Chr12	25622669	25628255
Chr12	25629147	25629947
Chr12	25630656	25631171
Chr12	25632436	25638486
Chr12	25641843	25645708
Chr12	25647427	25652252
Chr12	25656376	25657866
Chr12	25662942	25663331
Chr12	25663955	25666566
Chr12	25677871	25679782
Chr12	25687663	25691215
Chr12	25692347	25692879
Chr12	25694892	25695460
Chr12	25699763	25702555
Chr12	25701322	25706990
Chr12	25710627	25712683
Chr12	25713221	25714345
Chr12	25718624	25720790
Chr12	25722809	25725240
Chr12	25726236	25726754
Chr12	25727713	25729368
Chr12	25729712	25730584
Chr12	25738001	25741105
Chr12	25744009	25745623
Chr12	25750917	25751288
Chr12	25752101	25758238
Chr12	25758556	25759610
Chr12	25763614	25763850
Chr12	25764900	25765722
Chr12	25768808	25773128
Chr12	25780834	25782512
Chr12	25790709	25796385
Chr12	25800944	25806553
Chr12	25807626	25812631
Chr12	25815277	25818874
Chr12	25820749	25824699
Chr12	25828364	25832900
Chr12	25838564	25840479
Chr12	25873568	25875554
Chr12	25877950	25878380
Chr12	25882977	25885922
Chr12	25886211	25887243
Chr12	25888866	25892992
Chr12	25894317	25898041
Chr12	25901456	25907573
Chr12	25911188	25914643
Chr12	25916322	25917832
Chr12	25918563	25920483
Chr12	25920639	25927353
Chr12	25953474	25957364
Chr12	25960810	25964130
Chr12	25967436	25976050
Chr12	25977555	25983016
Chr12	25984498	25987987
Chr12	25990064	25993360
Chr12	25998427	26001850
Chr12	26002359	26008415
Chr12	26016668	26020765
Chr12	26021764	26026117
Chr12	26026407	26027537
Chr12	26034041	26035237
Chr12	26044220	26044878
Chr12	26045658	26046812
Chr12	26055221	26057002
Chr12	26073357	26076201
Chr12	26081664	26086841
Chr12	26087069	26090656
Chr12	26093271	26097944
Chr12	26093652	26097726
Chr12	26100839	26103558
Chr12	26104082	26108834
Chr12	26109881	26115852
Chr12	26117865	26120045
Chr12	26120373	26122925
Chr12	26123973	26126841
Chr12	26128587	26130776
Chr12	26131005	26136197
Chr12	26138320	26138937
Chr12	26139485	26141780
Chr12	26155053	26158753
Chr12	26172871	26179358
Chr12	26180159	26184989
Chr12	26194509	26195982
Chr12	26200179	26203631
Chr12	26203765	26204121
Chr12	26210779	26211896
Chr12	26213958	26221809
Chr12	26268230	26270794
Chr12	26293877	26294683
Chr12	26298323	26298920
Chr12	26299853	26306151
Chr12	26306763	26315803
Chr12	26319872	26322211
Chr12	26323392	26327053
Chr12	26330610	26331032
Chr12	26334261	26338170
Chr12	26339462	26340045
Chr12	26345080	26345466
Chr12	26346863	26351289
Chr12	26358843	26359677
Chr12	26363240	26365704
Chr12	26369224	26374651
Chr12	26377868	26379849
Chr12	26391608	26392415
Chr12	26413978	26414820
Chr12	26415934	26419604
Chr12	26420716	26422020
Chr12	26424870	26425124
Chr12	26425320	26430083
Chr12	26430198	26432361
Chr12	26433326	26438017
Chr12	26451691	26453611
Chr12	26454955	26461338
Chr12	26477633	26487388
Chr12	26490386	26490634
Chr12	26506281	26507187
Chr12	26507440	26513551
Chr12	26513751	26514640
Chr12	26530280	26536043
Chr12	26548383	26557618
Chr12	26560942	26562032
Chr12	26577956	26581040
Chr12	26583897	26585179
Chr12	26587226	26587534
Chr12	26599731	26604782
Chr12	26609492	26611594
Chr12	26613740	26617230
Chr12	26618240	26621780
Chr12	26621059	26626129
Chr12	26629915	26632625
Chr12	26635697	26640549
Chr12	26646693	26650778
Chr12	26657192	26662994
Chr12	26663164	26664821
Chr12	26669155	26671200
Chr12	26672443	26673743
Chr12	26674664	26678353
Chr12	26684734	26685819
Chr12	26686790	26689406
Chr12	26693519	26696516
Chr12	26698649	26703351
Chr12	26707846	26709385
Chr12	26714543	26718178
Chr12	26752184	26752558
Chr12	26753472	26755665
Chr12	26757490	26759187
Chr12	26759582	26762370
Chr12	26768220	26768893
Chr12	26770726	26779117
Chr12	26780487	26783598
Chr12	26793280	26793954
Chr12	26794226	26798345
Chr12	26820822	26821181
Chr12	26865955	26868882
Chr12	26869842	26872153
Chr12	26872750	26878203
Chr12	26879989	26880306
Chr12	26882377	26882742
Chr12	26887077	26887418
Chr12	26888763	26890254
Chr12	26895057	26896410
Chr12	26902152	26905925
Chr12	26906277	26910090
Chr12	26912974	26913851
Chr12	26922175	26922699
Chr12	26924146	26924697
Chr12	26932273	26933292
Chr12	26913126	26922761
Chr12	26956142	26956894
Chr12	26960487	26961405
Chr12	26973137	26978131
Chr12	26979991	26981087
Chr12	26983587	26984808
Chr12	26985399	26986298
Chr12	26997513	27001740
Chr12	27007586	27009616
Chr12	27015269	27016182
Chr12	27021972	27026029
Chr12	27025277	27029985
Chr12	27032681	27034961
Chr12	27041415	27042184
Chr12	27046194	27049945
Chr12	27051917	27056972
Chr12	27060228	27061204
Chr12	27071927	27072316
Chr12	27088697	27090143
Chr12	27094647	27099351
Chr12	27109020	27112543
Chr12	27122486	27126252
Chr12	27128006	27131959
Chr12	27132245	27134777
Chr12	27145814	27147651
Chr12	27150922	27152298
Chr12	27154449	27160461
Chr12	27162465	27167702
Chr12	27168720	27169628
Chr12	27172837	27173910
Chr12	27188082	27189470
Chr12	27190750	27192006
Chr12	27197031	27197849
Chr12	27205497	27206201
Chr12	27209257	27209705
Chr12	27210339	27213169
Chr12	27213378	27219059
Chr12	27239013	27239339
Chr12	27243660	27246147
Chr12	27249668	27250880
Chr12	27252601	27256642
Chr12	27263719	27265922
Chr12	27266477	27271441
Chr12	27271529	27276782
Chr12	27285428	27285968
Chr12	27286184	27288661
Chr12	27293797	27294633
Chr12	27295421	27298738
Chr12	27300280	27302714
Chr12	27303880	27307146
Chr12	27309871	27311190
Chr12	27316455	27317290
Chr12	27324604	27327502
Chr12	27329996	27332079
Chr12	27336089	27337780
Chr12	27340225	27344135
Chr12	27346122	27350696
Chr12	27359424	27361454
Chr12	27374585	27377742
Chr12	27378828	27382595
Chr12	27386953	27394090
Chr12	27394407	27398395
Chr12	27398576	27403415
Chr12	27407370	27411233
Chr12	27412212	27414380
Chr12	27422434	27423998
Chr12	27426310	27427745
Chr12	27430195	27435094
Chr12	27436231	27438509
Chr12	27439085	27441738
Chr12	27441760	27442429
Chr12	27443875	27444246
Chr12	27446647	27447597
Chr12	27451287	27453035
Chr12	27461636	27464384
Chr12	27464735	27472036
Chr12	27474468	27477302
Chr12	27480116	27486529
Chr12	27487110	27491590
Chr12	27491864	27493254
Chr12	27494401	27508851
Chr12	27512303	27513821
Chr12	27513939	27518251
Chr12	27524980	27529682
Chr5	4003	4356
Chr5	10947	11429
Chr5	13697	14071
Chr5	33369	36741
Chr5	38746	47170
Chr5	60821	65059
Chr5	64497	69949
Chr5	71040	73337
Chr5	75185	83483
Chr5	85543	85820
Chr5	87431	87931
Chr5	91680	95793
Chr5	95909	96914
Chr5	97343	99802
Chr5	101365	104149
Chr5	116431	118348
Chr5	140780	143130
Chr5	148284	149345
Chr5	149946	152046
Chr5	155313	160214
Chr5	160686	167934
Chr5	174438	177600
Chr5	178801	181635
Chr5	182375	184800
Chr5	185622	188487
Chr5	189641	191128
Chr5	193083	194066
Chr5	195354	197342
Chr5	197718	201631
Chr5	201957	205756
Chr5	207853	209693
Chr5	213567	217690
Chr5	218992	226339
Chr5	227008	228036
Chr5	230784	231999
Chr5	248400	249419
Chr5	251470	256590
Chr5	256779	258432
Chr5	259953	262291
Chr5	263725	266445
Chr5	267816	278060
Chr5	284970	287694
Chr5	287362	290707
Chr5	291425	296877
Chr5	299378	303764
Chr5	304131	311132
Chr5	312654	313735
Chr5	316949	320774
Chr5	321102	324421
Chr5	326134	328162
Chr5	338846	340879
Chr5	345496	347426
Chr5	351640	354043
Chr5	354130	356637
Chr5	362500	365961
Chr5	368477	370922
Chr5	372754	375683
Chr5	375945	378250
Chr5	406167	408419
Chr5	409468	410669
Chr5	411095	419540
Chr5	421032	431736
Chr5	437010	443270
Chr5	446349	449268
Chr5	448732	453210
Chr5	453836	458282
Chr5	471400	476283
Chr5	477914	479227
Chr5	486053	488406
Chr5	492255	494332
Chr5	496871	498086
Chr5	499094	500440
Chr5	505648	506039
Chr5	506992	507351
Chr5	508739	509386
Chr5	509780	510266
Chr5	514110	516038
Chr5	516916	522945
Chr5	528789	529004
Chr5	537846	539668
Chr5	542156	542984
Chr5	548195	548763
Chr5	552021	561773
Chr5	562876	566821
Chr5	566502	568229
Chr5	574774	576881
Chr5	577144	580488
Chr5	590266	591787
Chr5	593356	598068
Chr5	599360	599710
Chr5	600302	603321
Chr5	605760	606871
Chr5	612964	619232
Chr5	620802	626218
Chr5	626733	627684
Chr5	629656	632454
Chr5	633689	638855
Chr5	639550	643320
Chr5	648654	650677
Chr5	658106	660255
Chr5	679902	680198
Chr5	685419	686671
Chr5	687860	690396
Chr5	690756	691909
Chr5	694389	696374
Chr5	699003	705325
Chr5	706799	707862
Chr5	711549	715994
Chr5	716295	718898
Chr5	719132	721868
Chr5	733849	735278
Chr5	738204	739079
Chr5	739646	742966
Chr5	748084	750554
Chr5	759008	763806
Chr5	771218	771460
Chr5	773313	773624
Chr5	783045	784097
Chr5	788617	791711
Chr5	791891	794673
Chr5	801087	803464
Chr5	821545	826140
Chr5	831452	831799
Chr5	835594	838452
Chr5	841816	842485
Chr5	845507	847237
Chr5	849168	850413
Chr5	851753	858069
Chr5	858294	862759
Chr5	864967	870797
Chr5	872979	876122
Chr5	876950	880628
Chr5	883703	884602
Chr5	885036	886004
Chr5	889604	891507
Chr5	890691	893491
Chr5	894978	896572
Chr5	898855	903069
Chr5	903472	904692
Chr5	905910	906725
Chr5	909668	910526
Chr5	912965	913746
Chr5	919592	920499
Chr5	922037	926090
Chr5	926452	934291
Chr5	940426	947009
Chr5	947770	952268
Chr5	956022	957051
Chr5	958485	959941
Chr5	975539	976791
Chr5	977812	978752
Chr5	986271	988521
Chr5	989743	990588
Chr5	989398	991267
Chr5	991439	994133
Chr5	997541	999371
Chr5	1000236	1002836
Chr5	1004569	1007673
Chr5	1010647	1012892
Chr5	1013986	1017612
Chr5	1025758	1027671
Chr5	1030725	1033586
Chr5	1042096	1044138
Chr5	1045877	1049365
Chr5	1050046	1052431
Chr5	1060912	1061998
Chr5	1069041	1069699
Chr5	1083905	1086167
Chr5	1103397	1105229
Chr5	1108779	1110025
Chr5	1115773	1118062
Chr5	1127011	1132428
Chr5	1137966	1139971
Chr5	1142027	1145752
Chr5	1146189	1147106
Chr5	1155968	1160267
Chr5	1186090	1190655
Chr5	1195078	1199241
Chr5	1198628	1201047
Chr5	1204642	1213866
Chr5	1223963	1230057
Chr5	1231013	1232497
Chr5	1240299	1245353
Chr5	1246286	1247010
Chr5	1254567	1258818
Chr5	1259222	1261993
Chr5	1266639	1267076
Chr5	1278891	1285604
Chr5	1291418	1295542
Chr5	1295616	1298612
Chr5	1299349	1302199
Chr5	1310569	1311590
Chr5	1322880	1326580
Chr5	1340695	1340907
Chr5	1345299	1347506
Chr5	1348472	1354741
Chr5	1359039	1361013
Chr5	1365405	1365617
Chr5	1396364	1396714
Chr5	1397297	1404536
Chr5	1410124	1413235
Chr5	1417473	1421414
Chr5	1422142	1423914
Chr5	1426929	1438467
Chr5	1440715	1442428
Chr5	1454720	1457320
Chr5	1461362	1463780
Chr5	1470034	1474084
Chr5	1475286	1477661
Chr5	1478071	1482690
Chr5	1484654	1485370
Chr5	1489795	1491039
Chr5	1493974	1496569
Chr5	1497856	1499646
Chr5	1501038	1507839
Chr5	1511049	1511375
Chr5	1515572	1520720
Chr5	1521685	1522928
Chr5	1535708	1541571
Chr5	1547433	1550163
Chr5	1553433	1557251
Chr5	1561980	1568165
Chr5	1617114	1618984
Chr5	1643448	1644746
Chr5	1652020	1654379
Chr5	1662021	1664438
Chr5	1666498	1669452
Chr5	1675488	1679056
Chr5	1682005	1682295
Chr5	1695247	1697256
Chr5	1698506	1703160
Chr5	1704955	1707109
Chr5	1707173	1709074
Chr5	1717707	1719158
Chr5	1718263	1718709
Chr5	1720445	1721224
Chr5	1724452	1730943
Chr5	1743366	1745281
Chr5	1744573	1748850
Chr5	1752388	1755729
Chr5	1758733	1759033
Chr5	1761969	1762756
Chr5	1773959	1777659
Chr5	1782141	1782375
Chr5	1785136	1791282
Chr5	1795989	1797051
Chr5	1804182	1811095
Chr5	1826416	1826643
Chr5	1828267	1830051
Chr5	1830739	1833326
Chr5	1838168	1838826
Chr5	1840616	1842172
Chr5	1842852	1843535
Chr5	1844140	1844553
Chr5	1846097	1848754
Chr5	1849199	1849936
Chr5	1851536	1851868
Chr5	1859669	1863536
Chr5	1864582	1866495
Chr5	1866878	1873323
Chr5	1885038	1889261
Chr5	1889836	1895911
Chr5	1907915	1909282
Chr5	1910342	1911364
Chr5	1924066	1927242
Chr5	1931890	1934198
Chr5	1936098	1937820
Chr5	1943518	1943781
Chr5	1957357	1957674
Chr5	1965596	1974888
Chr5	1974026	1977874
Chr5	1994243	1996903
Chr5	1998206	2002870
Chr5	2010115	2015088
Chr5	2022146	2022881
Chr5	2027782	2030203
Chr5	2039315	2043310
Chr5	2044995	2046455
Chr5	2050494	2052108
Chr5	2053474	2057590
Chr5	2061827	2063397
Chr5	2073613	2075376
Chr5	2080595	2082760
Chr5	2089032	2092342
Chr5	2096011	2100428
Chr5	2100643	2104847
Chr5	2111253	2113007
Chr5	2113594	2117305
Chr5	2129252	2132815
Chr5	2143789	2150279
Chr5	2165045	2166893
Chr5	2168980	2171510
Chr5	2172205	2174212
Chr5	2174872	2179118
Chr5	2179520	2184940
Chr5	2194869	2196468
Chr5	2196430	2197943
Chr5	2207006	2208768
Chr5	2212891	2213767
Chr5	2217558	2218624
Chr5	2219901	2220462
Chr5	2222585	2225527
Chr5	2226421	2226633
